
120004250901110419745238517023
202250901025411800001
202250902028737500001
202250903019322100002
000010250904104846111076864544
110023250904154051428210859453
120004250905114645127366409903
120004250905154507335229064528
202250907007336400246
202250907007336400189
202250907007336400106
202250907007336400078
202250907007336400077
202250907007336400050
120004250908175643697870839668
000004250909032659316624113857
110006250909113041088123437001
202250909009996700008
202250909009996700012
100004250909180648140739797951
202250909026209900001
120004250910095757898472882130
120004250910132920736390635180
202250911006364600099
202250911006364600103
202250911006364600108
100014250911131631308877887181
100014250911165227563484380956
120004250912165001748495089710
999999250913120944329869884209
120004250915090614491244417475
120004250915093816441853107921
120004250915094614817701398655
000016250916162203000655209461
202250917004114400002
202250917004114400009
120004250917102907318593539641
090405250917174826731619865126
120004250918151649776121961103
202250919014084500002
202250919014230600002
202250919014882000002
202250919015181200002
202250919015349200002
202250919015431200002
202250919016271000002
202250919016583900002
202250919017615300002
202250919017950600002
202250919018012100002
202250919018963800002
202250919019449900002
202250920025744700002
202250921013462700002
202250921014351600002
100014250921171510642512676795
100034250921184117786988535975
202250921017040400002
202250922000201200002
202250922000215000002
202250922000504700002
202250922002496800002
202250922005891200002
202250922008131900002
202250922008302600002
202250922009382400002
202250922011755800002
000013250922123422000429912399
100004250922121033141574137450
202250922013775700002
202250922014083800002
202250922028670700002
202250922029083400002
202250923001051500002
202250923002794000002
202250923002819600002
202250923005065700002
202250923005502700002
000016250923101132000688326513
202250923008308400002
120004250923151736961538123341
202250923016376600002
202250924006175200002
202250924006205100002
202250924006594100002
202250924009912400002
100004250924122243141706133308
100014250924143313558235311995
120004250924153021377405488745
120004250924155312324531062011
110023250925090405977005485587
090405250925131804537887139142
100014250926110559864120732413
120004250926131425589818958230
202250926016029600017
000017250926170201786259592791
202250926023103100008
120004250926220224851070932792
100034250927141824100380342295
202250929007677800003
202250929031591200009
100014250929201022453145489210
100006250930130133223724828880
100006250930130249851146132529
100006250930130751848390509382
100006250930123945372358644072
100006250930131151928708296555
100006250930124637789989357337
100006250930124848425547941776
100006250930132147724682931733
100006250930125520467907164971
100006250930132514953521675614
100006250930125901331969120720
100006250930125950652001949442
100006250930132831403912065075
100006250930132909939191794228
100006250930132946760255955036
100006250930133648209964503831
100006250930133928288262952117
100006250930134411749422781763
100006250930135424819906520045
100006250930140319377941562274
100006250930152227948193598427
100006250930152301782745357211
100006250930141040197785594208
100006250930141139837137318649
100006250930141319952128635310
100006250930141750118389339090
100006250930141830774371397298
100006250930160641818755815501
100006250930142344207414117294
100006250930142558292750692864
100006250930142827539604334694
